Time,Date,Volt,Current,Watt
5:36:56 am,10/4/2018,245.42,0,0
5:37:07 am,10/4/2018,245.38,0,0
5:37:18 am,10/4/2018,245.11,0,0
5:37:28 am,10/4/2018,245.3,0,0
5:37:39 am,10/4/2018,245.23,0,0
5:37:50 am,10/4/2018,245.27,0,0
5:38:01 am,10/4/2018,245.2,0,0
5:38:12 am,10/4/2018,245.16,0,0
5:38:22 am,10/4/2018,245.41,0,0
5:38:33 am,10/4/2018,245.26,0,0
5:38:44 am,10/4/2018,245.34,0,0
5:38:55 am,10/4/2018,245.4,0,0
5:39:06 am,10/4/2018,245.11,0,0
5:39:16 am,10/4/2018,245.27,0,0
5:39:27 am,10/4/2018,245.42,0,0
5:39:38 am,10/4/2018,245.44,0,0
5:39:49 am,10/4/2018,245.54,0,0
5:40:00 am,10/4/2018,245.42,0,0
5:40:10 am,10/4/2018,245.44,0,0
5:40:21 am,10/4/2018,245.47,0,0
5:40:32 am,10/4/2018,245.27,0,0
5:40:43 am,10/4/2018,245.3,0,0
5:41:04 am,10/4/2018,245.24,0,0
5:41:15 am,10/4/2018,245.31,0,0
5:41:26 am,10/4/2018,245.32,0,0
5:41:37 am,10/4/2018,245.34,0,0
5:41:48 am,10/4/2018,245.36,0,0
5:41:58 am,10/4/2018,245.44,0,0
5:42:09 am,10/4/2018,245.37,0,0
5:42:20 am,10/4/2018,245.43,0,0
5:42:31 am,10/4/2018,245.29,0,0
5:42:42 am,10/4/2018,245.17,0,0
5:42:52 am,10/4/2018,245.26,0,0
5:43:03 am,10/4/2018,245.2,0,0
5:43:14 am,10/4/2018,245.17,0,0
5:43:25 am,10/4/2018,245.27,0,0
5:43:36 am,10/4/2018,245.08,0,0
5:43:46 am,10/4/2018,244.9,0,0
5:43:57 am,10/4/2018,245.02,0,0
5:44:08 am,10/4/2018,244.97,0,0
5:44:19 am,10/4/2018,244.87,0,0
5:44:30 am,10/4/2018,244.91,0,0
5:44:40 am,10/4/2018,245,0,0
5:44:51 am,10/4/2018,244.93,0,0
5:45:02 am,10/4/2018,244.94,0,0
5:45:13 am,10/4/2018,244.83,0,0
5:45:24 am,10/4/2018,244.84,0,0
5:45:34 am,10/4/2018,244.82,0,0
5:45:45 am,10/4/2018,244.76,0,0
5:45:56 am,10/4/2018,244.68,0,0
5:46:07 am,10/4/2018,244.81,0,0
5:46:18 am,10/4/2018,244.65,0,0
5:46:28 am,10/4/2018,244.77,0,0
5:46:39 am,10/4/2018,244.53,0,0
5:46:50 am,10/4/2018,244.61,0,0
5:47:01 am,10/4/2018,244.49,0,0
5:47:12 am,10/4/2018,244.52,0,0
5:47:22 am,10/4/2018,244.44,0,0
5:47:33 am,10/4/2018,244.61,0,0
5:47:44 am,10/4/2018,244.53,0,0
5:47:55 am,10/4/2018,244.61,0,0
5:48:06 am,10/4/2018,244.5,0,0
5:48:16 am,10/4/2018,244.64,0,0
5:48:27 am,10/4/2018,244.49,0,0
5:48:38 am,10/4/2018,244.53,0,0
5:48:49 am,10/4/2018,244.55,0,0
5:49:00 am,10/4/2018,244.5,0,0
5:49:10 am,10/4/2018,244.45,0,0
5:49:21 am,10/4/2018,244.25,0,0
5:49:32 am,10/4/2018,244.53,0,0
5:49:43 am,10/4/2018,244.66,0,0
5:49:54 am,10/4/2018,244.57,0,0
5:50:04 am,10/4/2018,244.52,0,0
5:50:15 am,10/4/2018,244.4,0,0
5:50:26 am,10/4/2018,244.48,0,0
5:50:37 am,10/4/2018,244.52,0,0
5:50:48 am,10/4/2018,244.52,0,0
5:50:58 am,10/4/2018,244.62,0,0
5:51:09 am,10/4/2018,244.82,0,0
5:51:20 am,10/4/2018,244.71,0,0
5:51:31 am,10/4/2018,244.78,0,0
5:51:42 am,10/4/2018,244.69,0,0
5:51:52 am,10/4/2018,244.74,0,0
5:52:03 am,10/4/2018,244.57,0,0
5:52:14 am,10/4/2018,244.6,0,0
5:52:25 am,10/4/2018,244.43,0,0
5:52:36 am,10/4/2018,244.59,0,0
5:52:46 am,10/4/2018,244.95,0,0
5:52:57 am,10/4/2018,244.95,0,0
5:53:08 am,10/4/2018,245.1,0,0
5:53:19 am,10/4/2018,245.14,0,0
5:53:30 am,10/4/2018,245.05,0,0
5:53:40 am,10/4/2018,245.1,0,0
5:53:51 am,10/4/2018,244.85,0,0
5:54:02 am,10/4/2018,245.09,0,0
5:54:13 am,10/4/2018,244.91,0,0
5:54:24 am,10/4/2018,245.01,0,0
5:54:34 am,10/4/2018,245.03,0,0
5:54:45 am,10/4/2018,245.08,0,0
5:54:56 am,10/4/2018,244.95,0,0
5:55:07 am,10/4/2018,245.12,0,0
5:55:18 am,10/4/2018,244.99,0,0
5:55:28 am,10/4/2018,245.03,0,0
5:55:39 am,10/4/2018,245,0,0
5:55:50 am,10/4/2018,245,0,0
5:56:01 am,10/4/2018,245.02,0,0
5:56:12 am,10/4/2018,244.86,0,0
5:56:22 am,10/4/2018,245.27,0,0
5:56:33 am,10/4/2018,245.32,0,0
5:56:44 am,10/4/2018,245.31,0,0
5:56:55 am,10/4/2018,245.44,0,0
5:57:06 am,10/4/2018,245.27,0,0
5:57:16 am,10/4/2018,245.39,0,0
5:57:27 am,10/4/2018,245.38,0,0
5:57:38 am,10/4/2018,245.37,0,0
5:57:49 am,10/4/2018,245.43,0,0
5:58:00 am,10/4/2018,245.33,0,0
5:58:10 am,10/4/2018,245.34,0,0
5:58:21 am,10/4/2018,245.07,0,0
5:58:32 am,10/4/2018,244.73,0,0
5:58:43 am,10/4/2018,245.01,0,0
5:58:54 am,10/4/2018,245.19,0,0
5:59:04 am,10/4/2018,245.27,0,0
5:59:15 am,10/4/2018,245.17,0,0
5:59:26 am,10/4/2018,245.12,0,0
5:59:37 am,10/4/2018,245.12,0,0
5:59:48 am,10/4/2018,245.33,0,0
5:59:58 am,10/4/2018,245,0,0
6:00:09 am,10/4/2018,245.03,0,0
6:00:20 am,10/4/2018,245,0,0
6:00:31 am,10/4/2018,244.76,0,0
6:00:42 am,10/4/2018,244.73,0,0
6:00:52 am,10/4/2018,244.98,0,0
6:01:03 am,10/4/2018,244.81,0,0
6:01:14 am,10/4/2018,244.64,0,0
6:01:25 am,10/4/2018,244.78,0,0
6:01:36 am,10/4/2018,244.82,0,0
6:01:46 am,10/4/2018,244.95,0,0
6:01:57 am,10/4/2018,244.88,0,0
6:02:08 am,10/4/2018,244.87,0,0
6:02:19 am,10/4/2018,244.97,0,0
6:02:30 am,10/4/2018,244.85,0,0
6:02:40 am,10/4/2018,244.56,0,0
6:02:51 am,10/4/2018,244.51,0,0
6:03:02 am,10/4/2018,244.58,0,0
6:03:13 am,10/4/2018,244.82,0,0
6:03:24 am,10/4/2018,244.77,0,0
6:03:34 am,10/4/2018,244.57,0,0
6:03:45 am,10/4/2018,244.51,0,0
6:03:56 am,10/4/2018,244.71,0,0
6:04:07 am,10/4/2018,244.7,0,0
6:04:18 am,10/4/2018,244.55,0,0
6:04:28 am,10/4/2018,244.49,0,0
6:04:39 am,10/4/2018,244.59,0,0
6:04:50 am,10/4/2018,244.78,0,0
6:05:01 am,10/4/2018,244.91,0,0
6:05:12 am,10/4/2018,244.91,0,0
6:05:22 am,10/4/2018,244.87,0,0
6:05:33 am,10/4/2018,244.91,0,0
6:05:44 am,10/4/2018,244.71,0,0
6:05:55 am,10/4/2018,244.84,0,0
6:06:06 am,10/4/2018,244.65,0,0
6:06:16 am,10/4/2018,244.89,0,0
6:06:27 am,10/4/2018,244.87,0,0
6:06:38 am,10/4/2018,244.78,0,0
6:06:49 am,10/4/2018,244.64,0,0
6:07:00 am,10/4/2018,244.44,0,0
6:07:10 am,10/4/2018,244.73,0,0
6:07:21 am,10/4/2018,244.95,0,0
6:07:32 am,10/4/2018,244.51,0,0
6:07:43 am,10/4/2018,244.74,0,0
6:07:54 am,10/4/2018,244.76,0,0
6:08:04 am,10/4/2018,244.71,0,0
6:08:15 am,10/4/2018,244.74,0,0
6:08:26 am,10/4/2018,244.44,0,0
6:08:37 am,10/4/2018,244.11,0,0
6:08:48 am,10/4/2018,244.43,0,0
6:08:58 am,10/4/2018,244.34,0,0
6:09:09 am,10/4/2018,244.21,0,0
6:09:20 am,10/4/2018,244.39,0,0
6:09:31 am,10/4/2018,244.3,0,0
6:09:42 am,10/4/2018,244.13,0,0
6:09:52 am,10/4/2018,243.98,0,0
6:10:03 am,10/4/2018,244.05,0,0
6:10:14 am,10/4/2018,244.19,0,0
6:10:25 am,10/4/2018,244.24,0,0
6:10:36 am,10/4/2018,244.17,0,0
6:10:46 am,10/4/2018,244.59,0,0
6:11:08 am,10/4/2018,244.1,0,0
6:11:19 am,10/4/2018,244.58,0,0
6:11:30 am,10/4/2018,244.64,0,0
6:11:40 am,10/4/2018,244.59,0,0
6:11:51 am,10/4/2018,244.59,0,0
6:12:02 am,10/4/2018,244.6,0,0
6:12:13 am,10/4/2018,244.58,0,0
6:12:24 am,10/4/2018,244.8,0,0
6:12:34 am,10/4/2018,244.65,0,0
6:12:45 am,10/4/2018,244.72,0,0
6:12:56 am,10/4/2018,244.65,0,0
6:13:07 am,10/4/2018,244.66,0,0
6:13:18 am,10/4/2018,244.77,0,0
6:13:28 am,10/4/2018,244.81,0,0
6:13:39 am,10/4/2018,244.88,0,0
6:13:50 am,10/4/2018,244.65,0,0
6:14:01 am,10/4/2018,244.72,0,0
6:14:12 am,10/4/2018,244.83,0,0
6:14:22 am,10/4/2018,244.92,0,0
6:14:33 am,10/4/2018,244.96,0,0
6:14:44 am,10/4/2018,244.66,0,0
6:14:55 am,10/4/2018,244.88,0,0
6:15:06 am,10/4/2018,244.82,0,0
6:15:16 am,10/4/2018,244.88,0,0
6:15:27 am,10/4/2018,244.92,0,0
6:15:38 am,10/4/2018,244.86,0,0
6:15:49 am,10/4/2018,244.63,0,0
6:16:00 am,10/4/2018,244.73,0,0
6:16:10 am,10/4/2018,244.68,0,0
6:16:21 am,10/4/2018,244.72,0,0
6:16:32 am,10/4/2018,244.47,0,0
6:16:43 am,10/4/2018,244.29,0,0
6:16:54 am,10/4/2018,244.06,0,0
6:17:04 am,10/4/2018,244.41,0,0
6:17:15 am,10/4/2018,244.19,0,0
6:17:26 am,10/4/2018,244.04,0,0
6:17:37 am,10/4/2018,244.34,0,0
6:17:48 am,10/4/2018,244.18,0,0
6:17:58 am,10/4/2018,244.31,0,0
6:18:09 am,10/4/2018,244.13,0,0
6:18:20 am,10/4/2018,244.2,0,0
6:18:31 am,10/4/2018,244.12,0,0
6:18:42 am,10/4/2018,244.25,0,0
6:18:52 am,10/4/2018,244.04,0,0
6:19:03 am,10/4/2018,244.15,0,0
6:19:14 am,10/4/2018,243.98,0,0
6:19:25 am,10/4/2018,243.96,0,0
6:19:36 am,10/4/2018,244.09,0,0
6:19:46 am,10/4/2018,244.16,0,0
6:19:57 am,10/4/2018,244.09,0,0
6:20:08 am,10/4/2018,244.25,0,0
6:20:19 am,10/4/2018,244.11,0,0
6:20:30 am,10/4/2018,244.03,0,0
6:20:40 am,10/4/2018,244.07,0,0
6:20:51 am,10/4/2018,243.86,0,0
6:21:02 am,10/4/2018,244.02,0,0
6:21:13 am,10/4/2018,243.95,0,0
6:21:24 am,10/4/2018,244.06,0,0
6:21:34 am,10/4/2018,244.13,0,0
6:21:45 am,10/4/2018,243.99,0,0
6:21:56 am,10/4/2018,243.97,0,0
6:22:07 am,10/4/2018,243.62,0,0
6:22:18 am,10/4/2018,243.67,0,0
6:22:28 am,10/4/2018,243.81,0,0
6:22:39 am,10/4/2018,243.97,0,0
6:22:50 am,10/4/2018,243.96,0,0
6:23:01 am,10/4/2018,244.04,0,0
6:23:12 am,10/4/2018,243.95,0,0
6:23:22 am,10/4/2018,243.58,0,0
6:23:33 am,10/4/2018,243.9,0,0
6:23:44 am,10/4/2018,243.81,0,0
6:23:55 am,10/4/2018,243.84,0,0
6:24:06 am,10/4/2018,243.9,0,0
6:24:16 am,10/4/2018,243.73,0,0
6:24:27 am,10/4/2018,243.54,0,0
6:24:38 am,10/4/2018,243.49,0,0
6:24:49 am,10/4/2018,243.48,0,0
6:25:00 am,10/4/2018,243.6,0,0
6:25:10 am,10/4/2018,243.63,0,0
6:25:21 am,10/4/2018,243.63,0,0
6:25:32 am,10/4/2018,243.36,0,0
6:25:43 am,10/4/2018,243.31,0,0
6:25:54 am,10/4/2018,243.44,0,0
6:26:04 am,10/4/2018,243.4,0,0
6:26:15 am,10/4/2018,243.35,0,0
6:26:26 am,10/4/2018,243.44,0,0
6:26:37 am,10/4/2018,243.12,0,0
6:26:48 am,10/4/2018,243.33,0,0
6:26:58 am,10/4/2018,243.45,0,0
6:27:09 am,10/4/2018,243.11,0,0
6:27:20 am,10/4/2018,243.11,0,0
6:27:31 am,10/4/2018,243.12,0,0
6:27:42 am,10/4/2018,243.15,0,0
6:27:52 am,10/4/2018,242.97,0,0
6:28:03 am,10/4/2018,242.96,0,0
6:28:14 am,10/4/2018,243.35,0,0
6:28:25 am,10/4/2018,243.08,0,0
6:28:36 am,10/4/2018,242.96,0,0
6:28:46 am,10/4/2018,243.09,0,0
6:28:57 am,10/4/2018,243.13,0,0
6:29:08 am,10/4/2018,243.11,0,0
6:29:19 am,10/4/2018,243.05,0,0
6:29:30 am,10/4/2018,242.96,0,0
6:29:40 am,10/4/2018,242.68,0,0
6:29:51 am,10/4/2018,243.19,0,0
6:30:02 am,10/4/2018,243.26,0,0
6:30:13 am,10/4/2018,243.29,0,0
6:30:24 am,10/4/2018,243.33,0,0
6:30:34 am,10/4/2018,243.33,0,0
6:30:45 am,10/4/2018,243.32,0,0
6:30:56 am,10/4/2018,243.26,0,0
6:31:07 am,10/4/2018,243.21,0,0
6:31:18 am,10/4/2018,243.09,0,0
6:31:28 am,10/4/2018,243.01,0,0
6:31:39 am,10/4/2018,243.21,0,0
6:31:50 am,10/4/2018,243.03,0,0
6:32:01 am,10/4/2018,243.03,0,0
6:32:12 am,10/4/2018,243.08,0,0
6:32:22 am,10/4/2018,243.14,0,0
6:32:33 am,10/4/2018,242.91,0,0
6:32:44 am,10/4/2018,243.23,0,0
6:32:55 am,10/4/2018,243.27,0,0
6:33:06 am,10/4/2018,243.18,0,0
6:33:16 am,10/4/2018,243.17,0,0
6:33:27 am,10/4/2018,243.34,0,0
6:33:38 am,10/4/2018,243.47,0,0
6:33:49 am,10/4/2018,243.08,0,0
6:34:00 am,10/4/2018,242.97,0,0
6:34:10 am,10/4/2018,243.38,0,0
6:34:21 am,10/4/2018,243.33,0,0
6:34:32 am,10/4/2018,242.97,0,0
6:34:43 am,10/4/2018,243.3,0,0
6:34:54 am,10/4/2018,243.2,0,0
6:35:04 am,10/4/2018,242.93,0,0
6:35:15 am,10/4/2018,243.14,0,0
6:35:26 am,10/4/2018,243.17,0,0
6:35:37 am,10/4/2018,243.19,0,0
6:35:48 am,10/4/2018,243.09,0,0
6:35:58 am,10/4/2018,242.92,0,0
6:36:09 am,10/4/2018,242.72,0,0
6:36:20 am,10/4/2018,242.78,0,0
6:36:31 am,10/4/2018,242.82,0,0
6:36:42 am,10/4/2018,243.05,0,0
6:36:52 am,10/4/2018,242.92,0,0
6:37:03 am,10/4/2018,242.93,0,0
6:37:14 am,10/4/2018,243.01,0,0
6:37:25 am,10/4/2018,243.04,0,0
6:37:36 am,10/4/2018,242.92,0,0
6:37:46 am,10/4/2018,242.68,0,0
6:37:57 am,10/4/2018,242.32,0,0
6:38:08 am,10/4/2018,243.1,0,0
6:38:19 am,10/4/2018,243.11,0,0
6:38:30 am,10/4/2018,243,0,0
6:38:40 am,10/4/2018,242.85,0,0
6:38:51 am,10/4/2018,242.8,0,0
6:39:02 am,10/4/2018,242.59,0,0
6:39:13 am,10/4/2018,242.46,0,0
6:39:24 am,10/4/2018,242.76,0,0
6:39:34 am,10/4/2018,242.76,0,0
6:39:45 am,10/4/2018,242.87,0,0
6:39:56 am,10/4/2018,242.68,0,0
6:40:07 am,10/4/2018,242.65,0,0
6:40:18 am,10/4/2018,242.93,0,0
6:40:28 am,10/4/2018,242.92,0,0
6:40:39 am,10/4/2018,242.75,0,0
6:41:01 am,10/4/2018,242.96,0,0
6:41:12 am,10/4/2018,242.86,0,0
6:41:22 am,10/4/2018,242.56,0,0
6:41:33 am,10/4/2018,242.68,0,0
6:41:44 am,10/4/2018,242.18,0,0
6:41:55 am,10/4/2018,242.74,0,0
6:42:06 am,10/4/2018,242.42,0,0
6:42:16 am,10/4/2018,242.59,0,0
6:42:27 am,10/4/2018,242.66,0,0
6:42:38 am,10/4/2018,242.72,0,0
6:42:49 am,10/4/2018,242.46,0,0
6:43:00 am,10/4/2018,242.51,0,0
6:43:10 am,10/4/2018,242.55,0,0
6:43:21 am,10/4/2018,242.68,0,0
6:43:32 am,10/4/2018,242.88,0,0
6:43:43 am,10/4/2018,242.75,0,0
6:43:54 am,10/4/2018,242.65,0,0
6:44:04 am,10/4/2018,242.74,0,0
6:44:15 am,10/4/2018,242.89,0,0
6:44:26 am,10/4/2018,242.78,0,0
6:44:37 am,10/4/2018,242.86,0,0
6:44:48 am,10/4/2018,242.83,0,0
6:44:58 am,10/4/2018,242.71,0,0
6:45:09 am,10/4/2018,242.69,0,0
6:45:20 am,10/4/2018,243.67,0,0
6:45:31 am,10/4/2018,243.37,0,0
6:45:42 am,10/4/2018,243.48,0,0
6:45:52 am,10/4/2018,243.54,0,0
6:46:03 am,10/4/2018,243.69,0,0
6:46:14 am,10/4/2018,243.33,0,0
6:46:25 am,10/4/2018,243.17,0,0
6:46:36 am,10/4/2018,243.3,0,0
6:46:46 am,10/4/2018,243.34,0,0
6:46:57 am,10/4/2018,242.93,0,0
6:47:08 am,10/4/2018,242.94,0,0
6:47:19 am,10/4/2018,243.39,0,0
6:47:30 am,10/4/2018,243.33,0,0
6:47:40 am,10/4/2018,243.14,0,0
6:47:51 am,10/4/2018,243.31,0,0
6:48:02 am,10/4/2018,243.04,0,0
6:48:13 am,10/4/2018,243.01,0,0
6:48:24 am,10/4/2018,242.7,0,0
6:48:34 am,10/4/2018,243.05,0,0
6:48:45 am,10/4/2018,243.08,0,0
6:48:56 am,10/4/2018,242.92,0,0
6:49:07 am,10/4/2018,242.88,0,0
6:49:18 am,10/4/2018,242.94,0,0
6:49:28 am,10/4/2018,242.85,0,0
6:49:39 am,10/4/2018,242.51,0,0
6:49:50 am,10/4/2018,242.68,0,0
6:50:01 am,10/4/2018,244.53,0,0
6:50:12 am,10/4/2018,244.8,0,0
6:50:22 am,10/4/2018,244.89,0,0
6:50:33 am,10/4/2018,244.79,0,0
6:50:44 am,10/4/2018,244.51,0,0
6:50:55 am,10/4/2018,244.35,0,0
6:51:06 am,10/4/2018,244.49,0,0
6:51:16 am,10/4/2018,244.41,0,0
6:51:27 am,10/4/2018,244.46,0,0
6:51:38 am,10/4/2018,244.59,0,0
6:51:49 am,10/4/2018,244.85,0,0
6:52:00 am,10/4/2018,244.73,0,0
6:52:10 am,10/4/2018,244.56,0,0
6:52:21 am,10/4/2018,244.66,0,0
6:52:32 am,10/4/2018,244.68,0,0
6:52:43 am,10/4/2018,244.7,0,0
6:52:54 am,10/4/2018,244.58,0,0
6:53:04 am,10/4/2018,244.64,0,0
6:53:15 am,10/4/2018,244.33,0,0
6:53:26 am,10/4/2018,244.01,0,0
6:53:37 am,10/4/2018,244.08,0,0
6:53:48 am,10/4/2018,244.18,0,0
6:53:58 am,10/4/2018,243.99,0,0
6:54:09 am,10/4/2018,243.98,0,0
6:54:20 am,10/4/2018,243.98,0,0
6:54:31 am,10/4/2018,244,0,0
6:54:42 am,10/4/2018,244.12,0,0
6:54:52 am,10/4/2018,243.87,0,0
6:55:03 am,10/4/2018,243.88,0,0
6:55:14 am,10/4/2018,244.2,0,0
6:55:25 am,10/4/2018,243.9,0,0
6:55:36 am,10/4/2018,244,0,0
6:55:46 am,10/4/2018,244.13,0,0
6:55:57 am,10/4/2018,244.2,0,0
6:56:08 am,10/4/2018,244.34,0.37,0
6:56:19 am,10/4/2018,244.3,0.39,0
6:56:30 am,10/4/2018,244.2,0.38,0
6:56:40 am,10/4/2018,244.18,0.39,0
6:56:51 am,10/4/2018,244.24,0.39,0
6:57:02 am,10/4/2018,244.04,0.38,0
6:57:13 am,10/4/2018,244.12,0.38,0
6:57:24 am,10/4/2018,244.09,0.39,0
6:57:34 am,10/4/2018,244.11,0.38,0
6:57:45 am,10/4/2018,244.1,0.39,0
6:57:56 am,10/4/2018,244.05,0.38,0
6:58:07 am,10/4/2018,244.12,0.38,0
6:58:18 am,10/4/2018,243.97,0.38,0
6:58:28 am,10/4/2018,243.9,0.37,0
6:58:39 am,10/4/2018,244.12,0.38,0
6:58:50 am,10/4/2018,243.65,0.39,0
6:59:01 am,10/4/2018,243.47,0.37,0
6:59:12 am,10/4/2018,243.6,0.38,0
6:59:22 am,10/4/2018,243.81,0.38,0
6:59:33 am,10/4/2018,244.05,0.37,0
6:59:44 am,10/4/2018,243.93,0.38,0
6:59:55 am,10/4/2018,243.75,0.37,0
7:00:06 am,10/4/2018,243.9,0.37,0
7:00:16 am,10/4/2018,243.88,0.37,0
7:00:27 am,10/4/2018,243.58,0.37,0
7:00:38 am,10/4/2018,244.11,0.38,0
7:00:49 am,10/4/2018,244.26,0.37,0
7:01:00 am,10/4/2018,243.96,0.38,0
7:01:10 am,10/4/2018,243.82,0.39,0
7:01:21 am,10/4/2018,243.66,0.36,0
7:01:32 am,10/4/2018,243.62,0.39,0
7:01:43 am,10/4/2018,243.56,0.37,0
7:01:54 am,10/4/2018,243.6,0.47,0
7:02:04 am,10/4/2018,243.55,0.4,0
7:02:15 am,10/4/2018,243.55,0.39,0
7:02:26 am,10/4/2018,243.49,0.39,0
7:02:37 am,10/4/2018,243.49,0.38,0
7:02:48 am,10/4/2018,243.6,0.47,0
7:02:58 am,10/4/2018,243.72,0.39,0
7:03:09 am,10/4/2018,243.51,0.38,0
7:03:20 am,10/4/2018,243.48,0.4,0
7:03:31 am,10/4/2018,243.36,0.39,0
7:03:42 am,10/4/2018,243.45,0.41,0
7:03:52 am,10/4/2018,243.62,0.39,0
7:04:03 am,10/4/2018,243.56,0.4,0
7:04:14 am,10/4/2018,243.28,0.41,0
7:04:25 am,10/4/2018,243.33,0.39,0
7:04:36 am,10/4/2018,243.5,0.41,0
7:04:46 am,10/4/2018,243.5,0.4,0
7:04:57 am,10/4/2018,243.1,0.42,0
7:05:08 am,10/4/2018,243.54,0.4,0
7:05:19 am,10/4/2018,243.69,0.41,0
7:05:30 am,10/4/2018,243.61,0.41,0
7:05:40 am,10/4/2018,243.36,0.41,0
7:05:51 am,10/4/2018,243.29,0.44,0
7:06:02 am,10/4/2018,243,0.41,0
7:06:13 am,10/4/2018,243.24,0.42,0
7:06:24 am,10/4/2018,243.34,0.42,0
7:06:34 am,10/4/2018,243.05,0.41,0
7:06:45 am,10/4/2018,243.16,0.42,0
7:06:56 am,10/4/2018,243.28,0.41,0
7:07:07 am,10/4/2018,242.75,0.43,0
7:07:18 am,10/4/2018,242.99,0.42,0
7:07:28 am,10/4/2018,242.93,0.43,0
7:07:39 am,10/4/2018,242.93,0.44,0
7:07:50 am,10/4/2018,242.65,0.43,0
7:08:01 am,10/4/2018,242.96,0.52,0
7:08:12 am,10/4/2018,242.7,0.43,0
7:08:22 am,10/4/2018,242.69,0.44,0
7:08:33 am,10/4/2018,242.98,0.43,0
7:08:44 am,10/4/2018,242.8,0.44,0
7:08:55 am,10/4/2018,242.83,0.43,0
7:09:06 am,10/4/2018,242.45,0.44,0
7:09:16 am,10/4/2018,242.57,0.44,0
7:09:27 am,10/4/2018,242.95,0.43,0
7:09:38 am,10/4/2018,242.96,0.47,0
7:09:49 am,10/4/2018,243.11,0.43,0
7:10:00 am,10/4/2018,242.89,0.44,0
7:10:10 am,10/4/2018,242.33,0.43,0
7:10:21 am,10/4/2018,242.68,0.43,0
7:10:32 am,10/4/2018,242.69,0.45,0
7:10:43 am,10/4/2018,242.84,0.43,0
7:11:04 am,10/4/2018,242.76,4.77,0
7:11:15 am,10/4/2018,243.02,0.45,0
7:11:26 am,10/4/2018,243.32,0.48,0
7:11:37 am,10/4/2018,243.15,0.46,0
7:11:48 am,10/4/2018,242.9,0.47,0
7:11:58 am,10/4/2018,242.69,0.45,0
7:12:09 am,10/4/2018,242.92,0.47,0
7:12:20 am,10/4/2018,243.09,0.45,0
7:12:31 am,10/4/2018,242.99,0.47,0
7:12:42 am,10/4/2018,243,0.45,0
7:12:52 am,10/4/2018,242.73,0.47,0
7:13:03 am,10/4/2018,242.77,0.48,0
7:13:14 am,10/4/2018,242.37,0.46,0
7:13:25 am,10/4/2018,243.08,0.49,0
7:13:36 am,10/4/2018,242.59,0.48,0
7:13:46 am,10/4/2018,242.87,0.51,0
7:13:57 am,10/4/2018,243.11,0.51,0
7:14:08 am,10/4/2018,243.12,0.51,0
7:14:19 am,10/4/2018,242.77,0.53,0
7:14:30 am,10/4/2018,242.28,0.48,0
7:14:40 am,10/4/2018,242.61,0.52,0
7:14:51 am,10/4/2018,242.61,0.5,0
7:15:02 am,10/4/2018,242.79,0.53,0
7:15:13 am,10/4/2018,242.75,0.51,0
7:15:24 am,10/4/2018,242.53,0.53,0
7:15:34 am,10/4/2018,242.4,0.77,152.2
7:15:45 am,10/4/2018,241.96,0.54,0
7:15:56 am,10/4/2018,242.28,0.55,0
7:16:07 am,10/4/2018,242.2,0.55,0
7:16:18 am,10/4/2018,241.71,0.56,0
7:16:28 am,10/4/2018,241.75,0.53,0
7:16:39 am,10/4/2018,241.84,0.56,0
7:16:50 am,10/4/2018,241.79,0.56,0
7:17:01 am,10/4/2018,241.9,0.57,0
7:17:12 am,10/4/2018,241.69,0.57,0
7:17:22 am,10/4/2018,241.89,0.56,0
7:17:33 am,10/4/2018,241.94,0.59,0
7:17:44 am,10/4/2018,241.92,0.58,0
7:17:55 am,10/4/2018,241.37,0.59,0
7:18:06 am,10/4/2018,241.62,0.58,0
7:18:16 am,10/4/2018,241.48,0.79,151.57
7:18:27 am,10/4/2018,241.74,0.58,0
7:18:38 am,10/4/2018,241.63,0.59,0
7:18:49 am,10/4/2018,241.89,0.65,0
7:19:00 am,10/4/2018,241.69,0.6,0
7:19:10 am,10/4/2018,241.41,0.82,0
7:19:21 am,10/4/2018,241.46,0.6,0
7:19:32 am,10/4/2018,241.48,0.64,0
7:19:43 am,10/4/2018,240.91,0.63,0
7:19:54 am,10/4/2018,241.54,0.64,0
7:20:04 am,10/4/2018,241.26,0.64,0
7:20:15 am,10/4/2018,240.89,0.66,0
7:20:26 am,10/4/2018,241.18,0.64,0
7:20:37 am,10/4/2018,241.19,0.63,0
7:20:48 am,10/4/2018,241.11,0.65,0
7:20:58 am,10/4/2018,241.33,0.74,0
7:21:09 am,10/4/2018,241.48,0.65,0
7:21:20 am,10/4/2018,241.73,0.64,0
7:21:31 am,10/4/2018,241.43,0.65,0
7:21:42 am,10/4/2018,241.16,0.64,0
7:21:52 am,10/4/2018,241.06,0.64,0
7:22:03 am,10/4/2018,241.21,0.66,0
7:22:14 am,10/4/2018,241.28,0.65,0
7:22:25 am,10/4/2018,241.04,0.68,0
7:22:36 am,10/4/2018,241.1,0.64,0
7:22:46 am,10/4/2018,241.09,0.7,0
7:22:57 am,10/4/2018,241.23,0.68,0
7:23:08 am,10/4/2018,241.35,0.7,0
7:23:19 am,10/4/2018,240.92,0.7,0
7:23:30 am,10/4/2018,241.18,0.71,0
7:23:40 am,10/4/2018,241.2,0.7,0
7:23:51 am,10/4/2018,241.08,0.71,0
7:24:02 am,10/4/2018,241.14,0.72,0
7:24:13 am,10/4/2018,240.77,0.71,0
7:24:24 am,10/4/2018,241.05,0.72,0
